,Unnamed: 0,driver_id,client_id,start,start_latitude,start_longtitude,finish,finish_latitude,finish_longtitude,distance,road_time,start_time,finish_time,cost,driver_rate,category_driver_feedback,text_driver_feedback,client_rate,category_client_feedback,text_client_feedback
673,673,853,1846,NW8 6JR,51.534783,-0.167752,BR2 7WZ,51.408226,0.017578,19.08,0 days 00:12:00,2018-11-20 18:15:44,2018-11-20 18:27:44,17.31,,,,,,
674,674,78,752,HA3 6NU,51.604958,-0.359736,EC1V 0DJ,51.523738,-0.099824,20.16,0 days 00:20:00,2016-12-29 21:59:53,2016-12-29 22:19:53,12.08,,,,,,
675,675,89,854,N1P 2PL,51.538645,-0.103543,E14 6FA,51.51365,-0.013092,6.87,0 days 00:23:00,2012-10-14 07:42:08,2012-10-14 08:05:08,5.44,,,,,,
676,676,237,3765,SM3 9QR,51.377765,-0.20909,W1F 7EP,51.51385,-0.138183,15.92,0 days 00:08:00,2016-10-16 21:13:06,2016-10-16 21:21:06,9.96,5.0,,,,,
677,677,2073,1178,W1F 7BJ,51.510503,-0.135235,SE26 4UY,51.426871,-0.053311,10.91,0 days 00:21:00,2011-08-25 10:01:09,2011-08-25 10:22:09,7.46,,,,,,
678,678,754,1445,NW1 4JZ,51.530785,-0.13543,TW7 7AZ,51.467903,-0.326358,14.99,0 days 00:17:00,2016-07-30 06:48:33,2016-07-30 07:05:33,12.34,5.0,,,5.0,,
679,679,2031,1531,W1C 1DJ,51.515352,-0.143252,SW19 5ZD,51.433183,-0.218893,10.54,0 days 00:10:00,2012-11-11 20:29:03,2012-11-11 20:39:03,7.27,,,,,,
680,680,700,3516,SE1 9WA,51.492762,-0.080152,HA9 1DN,51.551185,-0.307236,17.05,0 days 00:19:00,2013-05-10 11:14:51,2013-05-10 11:33:51,10.52,,,,,,
681,681,1913,981,IG8 1JS,51.609262,0.022536,UB4 0TY,51.513498,-0.397452,31.01,0 days 00:34:00,2010-07-08 07:08:14,2010-07-08 07:42:14,17.51,,,,1.0,dirty,
682,682,1534,3733,W1A 3LA,51.51761,-0.138822,W2 6AX,51.517168,-0.184631,3.18,0 days 00:05:00,2011-04-19 19:51:39,2011-04-19 19:56:39,5.38,,,,,,
683,683,2249,4487,SW1V 3EP,51.487557,-0.141645,SW4 0LU,51.466991,-0.145015,2.3,0 days 00:06:00,2011-11-21 22:38:26,2011-11-21 22:44:26,4.1,4.0,recommend,"['nice car', 'neat and tidy', 'great service']",,,
684,684,2486,3813,W1K 7AJ,51.511204,-0.156809,IG1 9NH,51.55807,0.072373,16.74,0 days 00:17:00,2012-03-25 14:47:50,2012-03-25 15:04:50,10.37,5.0,expert navigation,"['recommend', 'great service', 'neat and tidy', 'wonderful companion', 'nice car', 'expert navigation']",4.0,,
685,685,148,3873,SW19 8WA,51.417014,-0.213582,NW1 1PH,51.53264,-0.135599,13.96,0 days 00:27:00,2014-05-06 10:44:26,2014-05-06 11:11:26,8.98,5.0,,,,,
686,686,2412,4445,SE27 9EJ,51.437784,-0.097954,NW11 9LW,51.57719,-0.209055,17.32,0 days 00:18:00,2012-10-10 22:36:04,2012-10-10 22:54:04,13.86,,,,5.0,polite,['polite']
687,687,831,1355,HA7 4RB,51.618523,-0.296324,SW3 1EB,51.500943,-0.163058,16.02,0 days 00:18:00,2016-11-12 07:34:49,2016-11-12 07:52:49,10.01,,,,,,
688,688,926,3818,E7 8XL,51.548822,0.023662,W5 5PW,51.505785,-0.305518,23.34,0 days 00:22:00,2013-05-18 03:40:08,2013-05-18 04:02:08,17.77,,,,,,
689,689,641,3368,NW2 5RL,51.546184,-0.217845,WC2H 8PL,51.513001,-0.129426,7.16,0 days 00:14:00,2016-02-02 07:57:12,2016-02-02 08:11:12,5.58,1.0,,,,,
690,690,2285,2070,W5 5HX,51.507016,-0.306697,BR1 3QD,51.411938,0.013528,24.64,0 days 00:42:00,2013-06-27 07:53:36,2013-06-27 08:35:36,14.32,,,,1.0,loud,
691,691,2327,985,N8 8HP,51.579683,-0.128493,BR6 0PJ,51.376829,0.099138,27.56,0 days 00:37:00,2018-03-31 17:26:36,2018-03-31 18:03:36,15.78,,,,,,
692,692,2293,384,DA7 4SY,51.47173,0.130087,SW6 7QP,51.480917,-0.208451,23.54,0 days 00:27:00,2012-09-13 05:47:29,2012-09-13 06:14:29,17.9,,,,5.0,pleasant,[]
693,693,1556,803,BR6 0GW,51.376829,0.099138,N5 2BP,51.553358,-0.095286,23.84,0 days 00:34:00,2010-02-06 13:15:55,2010-02-06 13:49:55,13.92,,,,,,
694,694,1951,2509,SW18 3RJ,51.448754,-0.169658,HA0 1RU,51.538526,-0.295564,13.27,0 days 00:13:00,2014-06-26 00:12:29,2014-06-26 00:25:29,11.23,,,,,,
695,695,1073,4272,NW1W 9UL,51.530785,-0.13543,EN3 7DN,51.650875,-0.037021,15.0,0 days 00:28:00,2013-07-19 09:53:46,2013-07-19 10:21:46,14.25,,,,,,
696,696,650,198,W1V 7DF,51.511829,-0.132054,IG4 5GQ,51.55807,0.072373,15.09,0 days 00:14:00,2010-06-08 12:32:17,2010-06-08 12:46:17,9.54,,,,3.0,,
697,697,987,2268,E10 6LT,51.566027,-0.003249,UB10 0WD,51.537334,-0.487341,33.73,0 days 00:36:00,2011-11-21 19:31:31,2011-11-21 20:07:31,28.3,5.0,,,4.0,,
698,698,2269,4102,NW6 1LJ,51.551791,-0.191749,NW6 7XW,51.544546,-0.204814,1.21,0 days 00:02:00,2013-11-04 05:12:24,2013-11-04 05:14:24,3.39,,,,,,
699,699,429,2576,CR9 7ZJ,51.38131,-0.063407,DA14 5HA,51.415293,0.112045,12.78,0 days 00:19:00,2018-02-23 11:38:30,2018-02-23 11:57:30,8.39,5.0,,,3.0,unpleasant,
700,700,1126,1475,SE24 9WG,51.453534,-0.101517,WC1R 4AJ,51.518773,-0.117039,7.34,0 days 00:22:00,2018-03-26 01:14:37,2018-03-26 01:36:37,7.37,,,,,,
701,701,644,4324,E3 4FF,51.517015,-0.021176,SE9 5JB,51.444994,0.03651,8.96,0 days 00:09:00,2016-02-10 14:16:31,2016-02-10 14:25:31,6.48,,,,,,
702,702,908,254,SM5 4LZ,51.351512,-0.167591,W1H 1DA,51.520424,-0.161554,18.8,0 days 00:23:00,2019-07-01 03:18:52,2019-07-01 03:41:52,14.82,,,,,,
703,703,1155,1548,N1 2BU,51.54019,-0.098965,BR1 9LZ,51.408226,0.017578,16.77,0 days 00:18:00,2014-06-05 07:30:28,2014-06-05 07:48:28,10.38,4.0,nice car,"['neat and tidy', 'wonderful companion', 'expert navigation', 'nice car', 'great service', 'recommend']",,,
704,704,1413,170,W9 3PQ,51.527378,-0.198281,E17 7RY,51.581814,-0.031728,13.04,0 days 00:16:00,2014-08-19 08:05:51,2014-08-19 08:21:51,12.78,,,,,,
705,705,2026,4457,E4 6DP,51.626594,0.014523,KT4 8EW,51.377284,-0.242689,32.99,0 days 00:30:00,2013-04-08 15:14:08,2013-04-08 15:44:08,18.5,1.0,,,5.0,pleasant,"['polite', 'recommend']"
706,706,421,3908,E4 8QD,51.611558,-0.031033,RM10 9TU,51.537817,0.162589,15.73,0 days 00:20:00,2011-03-04 04:27:55,2011-03-04 04:47:55,12.82,5.0,,,,,
707,707,1856,3456,NW9 9BN,51.586315,-0.277984,SW18 9GN,51.448231,-0.191526,16.49,0 days 00:17:00,2012-06-27 19:28:02,2012-06-27 19:45:02,15.37,,,,5.0,,
708,708,925,922,WC1A 9FE,51.524565,-0.112042,SW14 7JQ,51.465319,-0.269744,12.78,0 days 00:17:00,2015-06-13 00:27:25,2015-06-13 00:44:25,10.91,,,,,,
709,709,993,2544,BR2 9GL,51.387582,0.037136,W10 6EW,51.513211,-0.218613,22.61,0 days 00:36:00,2016-01-31 03:19:53,2016-01-31 03:55:53,17.3,,,,,,
710,710,1456,729,EC1V 7WQ,51.524503,-0.112088,N4 2SN,51.564616,-0.101337,4.52,0 days 00:13:00,2019-12-15 08:31:07,2019-12-15 08:44:07,6.39,5.0,,,2.0,,
711,711,2198,1069,HA7 3FJ,51.615299,-0.321549,EN3 5HP,51.664442,-0.031532,20.81,0 days 00:25:00,2019-07-25 15:09:27,2019-07-25 15:34:27,12.4,,,,,,
712,712,1179,843,W11 3RY,51.50522,-0.208161,WC1X 9WE,51.516327,-0.123769,5.99,0 days 00:09:00,2010-10-22 08:14:27,2010-10-22 08:23:27,7.49,,,,5.0,,
713,713,1857,1503,WC1X 8HG,51.518662,-0.111234,E1 2RQ,51.514053,-0.057523,3.76,0 days 00:11:00,2015-03-01 13:29:57,2015-03-01 13:40:57,3.88,5.0,,,3.0,not recommend,
714,714,1644,3205,SW1H 9DP,51.500091,-0.132476,N9 0DH,51.618849,-0.05737,14.2,0 days 00:21:00,2013-06-12 07:12:10,2013-06-12 07:33:10,9.1,5.0,,,4.0,,
715,715,1695,2560,BR2 8ZT,51.408226,0.017578,N10 1AQ,51.601969,-0.149064,24.46,0 days 00:28:00,2016-11-28 13:25:31,2016-11-28 13:53:31,14.23,5.0,,,,,
716,716,1668,4168,SW8 2UW,51.475661,-0.130378,TW3 1LP,51.469693,-0.360128,15.98,0 days 00:25:00,2016-12-20 19:58:57,2016-12-20 20:23:57,14.98,,,,,,
717,717,1467,328,E3 3NQ,51.53023,-0.028907,SM6 7DZ,51.374047,-0.152079,19.37,0 days 00:25:00,2016-11-26 14:55:58,2016-11-26 15:20:58,11.68,,,,4.0,,
718,718,2275,2458,E8 2BS,51.554057,-0.068167,E9 5WW,51.532724,-0.060419,2.43,0 days 00:06:00,2014-03-09 11:57:42,2014-03-09 12:03:42,3.22,,,,,,
719,719,1776,4333,RM2 6PF,51.589763,0.217346,SW1V 4XY,51.496429,-0.137437,26.71,0 days 00:38:00,2016-08-21 09:28:35,2016-08-21 10:06:35,23.03,,,,1.0,,
720,720,1895,2267,SE1P 5QZ,51.492762,-0.080152,TW14 0SS,51.46222,-0.405022,22.82,0 days 00:40:00,2011-02-08 08:46:16,2011-02-08 09:26:16,20.12,,,,,,
721,721,977,731,RM10 8LB,51.545255,0.152774,TW12 3YX,51.428006,-0.380263,39.26,0 days 00:36:00,2019-03-10 03:39:36,2019-03-10 04:15:36,28.12,,,,,,
722,722,459,1895,WC1N 3LN,51.522503,-0.1186,HA0 1JD,51.538101,-0.292941,12.22,0 days 00:25:00,2019-07-21 16:55:11,2019-07-21 17:20:11,8.11,,,,,,
723,723,2053,4124,WC1R 4JW,51.517133,-0.134244,NW11 9XF,51.580294,-0.199119,8.34,0 days 00:16:00,2016-03-16 20:37:58,2016-03-16 20:53:58,6.17,5.0,neat and tidy,"['neat and tidy', 'nice car', 'recommend', 'expert navigation', 'great service', 'wonderful companion']",,,
724,724,1070,1378,N2 8WE,51.590767,-0.167565,SE1 8SP,51.504566,-0.108172,10.44,0 days 00:13:00,2018-06-17 15:30:04,2018-06-17 15:43:04,7.22,,,,3.0,,
725,725,117,240,E1 5LJ,51.519002,-0.07076,EN1 1SJ,51.651497,-0.056076,14.78,0 days 00:14:00,2017-05-20 05:04:08,2017-05-20 05:18:08,12.21,1.0,awful service,"['awful service', 'non-expert navigation', 'unpleasant companion', 'dirty', 'not recommend', 'bad car']",1.0,,
726,726,193,898,CR2 3AA,51.33746,-0.117917,N9 8AF,51.636714,-0.050638,33.62,0 days 00:43:00,2011-05-27 13:50:25,2011-05-27 14:33:25,18.81,,,,1.0,loud,
727,727,417,4419,CR5 1ED,51.308101,-0.123681,NW2 9LT,51.562194,-0.213352,28.95,0 days 00:52:00,2010-07-20 12:53:10,2010-07-20 13:45:10,16.48,,,,5.0,recommend,"['pleasant', 'polite', 'neat and tidy']"
728,728,1468,2973,SE18 6LF,51.491188,0.067927,W5 9FY,51.509853,-0.307601,26.16,0 days 00:23:00,2011-05-11 05:03:23,2011-05-11 05:26:23,19.6,5.0,,,1.0,,
729,729,1053,398,DA7 6RQ,51.465116,0.174872,HA2 6BA,51.589743,-0.352027,39.11,0 days 00:55:00,2016-10-08 00:13:16,2016-10-08 01:08:16,28.02,,,,,,
730,730,377,3675,CR5 9BS,51.319804,-0.140841,W1D 3RU,51.514656,-0.132846,21.69,0 days 00:33:00,2019-12-04 04:01:00,2019-12-04 04:34:00,16.7,5.0,,,5.0,,
731,731,2458,2621,EC1V 3TR,51.527419,-0.092217,EC4N 7AR,51.512154,-0.088618,1.72,0 days 00:14:00,2016-10-01 04:20:45,2016-10-01 04:34:45,3.72,,,,,,
732,732,875,2796,BR1 3FH,51.411327,0.027565,NW6 6BF,51.533704,-0.203813,21.07,0 days 00:26:00,2012-10-25 08:45:04,2012-10-25 09:11:04,18.8,,,,5.0,,
733,733,1708,1750,E17 8LR,51.575608,-0.024751,EC1A 7HE,51.519094,-0.097884,8.08,0 days 00:17:00,2019-01-13 10:19:14,2019-01-13 10:36:14,6.04,5.0,,,1.0,,
734,734,2419,2319,SW19 3ES,51.417788,-0.204218,HA4 9BP,51.568187,-0.408589,21.94,0 days 00:22:00,2015-10-04 01:46:31,2015-10-04 02:08:31,16.86,1.0,bad car,['non-expert navigation'],,,
735,735,1464,1744,TN16 9BU,51.314322,0.033717,N1 2PY,51.546069,-0.087788,27.13,0 days 00:29:00,2010-03-19 20:16:34,2010-03-19 20:45:34,15.56,,,,,,
736,736,1592,3497,W1H 2HX,51.519439,-0.160671,E17 0RG,51.585503,-0.018014,12.33,0 days 00:39:00,2019-11-06 14:47:50,2019-11-06 15:26:50,8.16,4.0,recommend,"['recommend', 'neat and tidy', 'nice car', 'great service', 'wonderful companion', 'expert navigation']",,,
737,737,1702,2598,W1G 6JF,51.522471,-0.150487,NW5 4NS,51.552486,-0.150338,3.34,0 days 00:09:00,2012-10-15 00:41:48,2012-10-15 00:50:48,4.77,,,,,,
738,738,1792,2791,E17 4QF,51.594174,-0.019167,NW1 9RF,51.544676,-0.134184,9.69,0 days 00:14:00,2017-08-11 14:40:33,2017-08-11 14:54:33,6.84,,,,,,
739,739,24,676,HA5 4NY,51.607549,-0.366907,NW6 7SA,51.539803,-0.203342,13.62,0 days 00:27:00,2011-09-05 12:08:01,2011-09-05 12:35:01,8.81,,,,,,
740,740,921,4147,SM5 4DW,51.353077,-0.177409,SE7 7FJ,51.481304,0.02891,20.24,0 days 00:20:00,2015-12-27 14:50:08,2015-12-27 15:10:08,12.12,5.0,,,1.0,loud,
741,741,630,3539,HA0 3DJ,51.556705,-0.311459,CR7 7RB,51.398747,-0.102995,22.77,0 days 00:40:00,2015-07-15 10:26:33,2015-07-15 11:06:33,13.38,,,,1.0,loud,
742,742,1809,728,N1P 1ZG,51.538645,-0.103543,SW12 9XZ,51.446223,-0.151037,10.8,0 days 00:09:00,2010-02-12 17:54:17,2010-02-12 18:03:17,7.4,,,,3.0,,
743,743,1056,2957,CR8 2UY,51.34081,-0.11373,NW11 7RG,51.570727,-0.190449,26.13,0 days 00:36:00,2018-05-23 19:20:48,2018-05-23 19:56:48,22.6,,,,1.0,,
744,744,1410,840,W1G 8RH,51.519333,-0.149375,SW19 6JT,51.439481,-0.219109,10.12,0 days 00:34:00,2010-10-25 15:46:56,2010-10-25 16:20:56,7.06,,,,5.0,quiet,"['pleasant', 'quiet', 'polite', 'neat and tidy']"
745,745,365,2422,SM2 5DJ,51.359477,-0.184782,HA4 0YA,51.560208,-0.403039,27.0,0 days 00:21:00,2012-05-04 11:44:23,2012-05-04 12:05:23,15.5,5.0,recommend,"['recommend', 'wonderful companion', 'neat and tidy', 'great service']",,,
746,746,1420,1512,SM5 2NB,51.37567,-0.159255,EN5 4QL,51.664008,-0.200067,32.2,0 days 00:34:00,2013-11-15 19:30:59,2013-11-15 20:04:59,27.15,,,,,,
747,747,1823,3186,E4 9HU,51.612949,-2e-05,N4 1WB,51.576106,-0.097279,7.89,0 days 00:11:00,2019-06-04 17:48:12,2019-06-04 17:59:12,5.94,,,,4.0,,
748,748,369,2437,CR9 4AZ,51.375716,-0.091863,E16 3PR,51.513137,0.02479,17.31,0 days 00:09:00,2017-09-08 05:39:21,2017-09-08 05:48:21,13.85,,,,5.0,,
749,749,1991,3780,N9 0RX,51.623372,-0.051384,CR3 1ES,51.299599,-0.112293,36.27,0 days 00:50:00,2015-09-04 05:10:46,2015-09-04 06:00:46,26.18,,,,,,
750,750,2348,2624,HA9 7ZT,51.551185,-0.307236,BR3 4AB,51.398032,-0.046873,24.85,0 days 00:43:00,2015-04-14 22:18:15,2015-04-14 23:01:15,18.75,,,,4.0,,
751,751,1089,368,DA5 1BH,51.440796,0.148217,NW3 6JB,51.54749,-0.180511,25.73,0 days 00:33:00,2010-09-03 10:56:36,2010-09-03 11:29:36,14.86,,,,,,
752,752,2085,1739,KT2 7LU,51.42336,-0.27645,SE5 0ED,51.478506,-0.094849,14.04,0 days 00:15:00,2019-12-28 06:43:24,2019-12-28 06:58:24,11.73,,,,,,
753,753,2222,1489,SW16 1SU,51.425364,-0.140472,E10 5UX,51.570856,-0.009083,18.58,0 days 00:31:00,2011-02-12 01:31:58,2011-02-12 02:02:58,14.68,4.0,,,,,
754,754,653,4361,TW9 4AU,51.467154,-0.285699,SM4 4JN,51.39275,-0.219386,9.48,0 days 00:17:00,2016-11-01 01:51:17,2016-11-01 02:08:17,8.76,,,,3.0,,
755,755,1450,425,DA15 0EN,51.435945,0.101329,HA3 0PA,51.577314,-0.304533,32.27,0 days 00:54:00,2015-01-08 14:23:12,2015-01-08 15:17:12,18.14,,,,,,
756,756,2316,3299,W1D 5DA,51.512793,-0.130487,BR1 9SY,51.403879,0.020377,16.02,0 days 00:40:00,2010-08-05 04:24:54,2010-08-05 05:04:54,13.01,,,,,,
757,757,1575,1974,SE1 5DX,51.488623,-0.072835,EN3 7DB,51.648148,-0.035809,17.93,0 days 00:24:00,2013-06-01 12:30:27,2013-06-01 12:54:27,10.96,3.0,awful service,"['unpleasant companion', 'bad car', 'not recommend', 'awful service']",1.0,,
758,758,2084,3630,CR0 1BW,51.369855,-0.100871,EC2Y 9AS,51.520286,-0.089329,16.76,0 days 00:35:00,2013-09-08 02:05:06,2013-09-08 02:40:06,13.49,,,,,,
759,759,1104,1639,CR9 6HD,51.373957,-0.093187,HA5 9NW,51.595051,-0.385171,31.88,0 days 00:39:00,2011-06-27 16:18:28,2011-06-27 16:57:28,17.94,5.0,,,5.0,,
760,760,969,3778,W1F 0AJ,51.512725,-0.134121,W1K 7LH,51.511704,-0.157149,1.6,0 days 00:08:00,2017-05-14 22:51:28,2017-05-14 22:59:28,3.64,,,,4.0,,
761,761,118,1548,RM13 7UX,51.5352,0.182494,E17 7JN,51.584476,-0.021061,15.14,0 days 00:17:00,2011-03-31 23:09:57,2011-03-31 23:26:57,12.44,,,,,,
762,762,2473,1523,NW2 9QL,51.562151,-0.213498,W1A 7BG,51.524565,-0.112042,8.19,0 days 00:17:00,2014-10-23 01:31:30,2014-10-23 01:48:30,7.92,,,,3.0,,
763,763,2187,1997,W1A 6JR,51.524503,-0.112088,UB10 8PD,51.560848,-0.439891,23.1,0 days 00:28:00,2018-12-03 01:05:42,2018-12-03 01:33:42,17.62,,,,,,
764,764,1566,260,KT4 8YW,51.38001,-0.242743,N11 3YQ,51.609244,-0.110712,27.1,0 days 00:32:00,2015-12-02 18:33:49,2015-12-02 19:05:49,23.33,,,,1.0,,
765,765,2171,899,TW13 7DX,51.440687,-0.40865,E14 9GQ,51.499399,-0.015902,28.06,0 days 00:31:00,2014-07-14 15:18:19,2014-07-14 15:49:19,16.03,,,,4.0,,
766,766,1873,1677,DA16 2PJ,51.458387,0.095047,SW19 4LH,51.418184,-0.217779,22.21,0 days 00:24:00,2012-10-29 02:37:38,2012-10-29 03:01:38,17.04,,,,5.0,,
767,767,302,376,KT3 9EF,51.399484,-0.255151,N4 1AP,51.581714,-0.099889,22.96,0 days 00:34:00,2014-07-04 06:38:53,2014-07-04 07:12:53,17.52,,,,1.0,,
768,768,2156,3904,IG11 8WD,51.545823,0.094561,E12 5EQ,51.562565,0.037012,4.4,0 days 00:08:00,2010-04-08 05:28:09,2010-04-08 05:36:09,5.46,4.0,,,,,
769,769,2040,3750,SE18 3SL,51.479007,0.064135,IG8 9PU,51.60732,0.008427,14.79,0 days 00:22:00,2013-07-26 21:21:10,2013-07-26 21:43:10,9.4,,,,,,
770,770,227,1535,SW1P 4RT,51.488718,-0.128677,SM6 0HN,51.35738,-0.153022,14.71,0 days 00:14:00,2016-02-09 05:05:16,2016-02-09 05:19:16,12.16,,,,,,
771,771,1739,1496,SE1 8NW,51.506389,-0.104105,E15 3DR,51.532063,0.010375,8.44,0 days 00:12:00,2019-03-18 09:17:45,2019-03-18 09:29:45,9.33,,,,,,
772,772,2462,4073,HA7 4SN,51.619345,-0.299024,E2 2DF,51.532724,-0.060419,19.14,0 days 00:08:00,2018-05-01 19:51:45,2018-05-01 19:59:45,17.36,,,,5.0,,
773,773,1992,2801,SW10 0DN,51.481981,-0.176509,UB1 2DR,51.512381,-0.373093,14.06,0 days 00:23:00,2019-03-27 23:24:14,2019-03-27 23:47:14,11.74,,,,,,
774,774,228,4496,N16 7NA,51.559188,-0.073403,SW4 7XR,51.463241,-0.139336,11.61,0 days 00:27:00,2013-11-27 23:46:25,2013-11-28 00:13:25,10.15,,,,,,
775,775,253,901,HA7 3AF,51.619812,-0.317106,SW16 1DE,51.434564,-0.128618,24.41,0 days 00:36:00,2015-12-31 17:26:03,2015-12-31 18:02:03,14.2,,,,4.0,pleasant,"['neat and tidy', 'polite']"
776,776,972,218,W1S 2PE,51.512374,-0.143748,KT5 8SY,51.388423,-0.294176,17.31,0 days 00:30:00,2014-07-17 00:15:47,2014-07-17 00:45:47,13.85,1.0,non-expert navigation,"['not recommend', 'non-expert navigation', 'unpleasant companion', 'bad car']",,,
777,777,2071,80,WC2E 9DL,51.512429,-0.126264,N9 0GW,51.619025,-0.063126,12.64,0 days 00:08:00,2010-07-20 13:30:24,2010-07-20 13:38:24,8.32,,,,5.0,,
778,778,1298,889,NW11 7DE,51.574386,-0.19332,E16 4UD,51.513197,-0.028302,13.32,0 days 00:25:00,2012-12-29 04:23:57,2012-12-29 04:48:57,11.26,,,,,,
779,779,243,3327,RM14 1NZ,51.57051,0.272314,SE1P 5FG,51.492762,-0.080152,25.94,0 days 00:15:00,2014-05-04 18:29:40,2014-05-04 18:44:40,22.46,,,,4.0,pleasant,"['polite', 'pleasant', 'quiet', 'neat and tidy']"
780,780,1326,109,E2 9XQ,51.532724,-0.060419,BR5 1HQ,51.37527,0.073518,19.84,0 days 00:24:00,2013-11-16 09:54:12,2013-11-16 10:18:12,17.88,,,,1.0,loud,
781,781,681,2375,HA8 4NG,51.613334,-0.2778,UB3 9PH,51.503677,-0.414525,15.45,0 days 00:23:00,2011-07-05 08:24:16,2011-07-05 08:47:16,14.59,,,,,,
782,782,2296,2845,N1 0GA,51.538189,-0.120434,NW3 2ZF,51.554293,-0.173864,4.12,0 days 00:13:00,2013-03-05 04:27:30,2013-03-05 04:40:30,5.28,,,,5.0,,
783,783,1779,3499,EC1R 5LJ,51.522692,-0.111327,HA0 1PQ,51.551185,-0.307236,13.96,0 days 00:18:00,2017-01-20 09:02:46,2017-01-20 09:20:46,13.47,,,,4.0,recommend,"['polite', 'recommend']"
784,784,147,3954,WC1H 8LL,51.528387,-0.119871,HA8 5LJ,51.597086,-0.269896,12.91,0 days 00:18:00,2017-04-09 18:16:33,2017-04-09 18:34:33,12.68,,,,5.0,,
785,785,1021,964,W10 6NT,51.518925,-0.218246,E16 1UU,51.504199,0.027348,17.13,0 days 00:31:00,2019-11-06 13:30:10,2019-11-06 14:01:10,10.56,,,,5.0,neat and tidy,"['neat and tidy', 'pleasant']"
786,786,1171,317,DA17 6DR,51.488533,0.152982,BR5 2AD,51.387001,0.094515,12.01,0 days 00:15:00,2014-01-06 04:45:35,2014-01-06 05:00:35,10.41,5.0,,,,,
787,787,660,789,W1U 4RX,51.518951,-0.151956,UB6 7QH,51.55023,-0.330954,12.9,0 days 00:24:00,2012-09-29 03:41:51,2012-09-29 04:05:51,10.98,5.0,great service,['expert navigation'],5.0,,
788,788,1132,1647,E14 1LZ,51.513197,-0.028302,W1N 6BD,51.517433,-0.140674,7.81,0 days 00:15:00,2013-10-20 19:05:34,2013-10-20 19:20:34,8.86,,,,,,
789,789,2471,3834,HA7 3GL,51.626516,-0.334426,W1D 6DQ,51.511009,-0.132548,19.0,0 days 00:25:00,2019-05-23 04:26:16,2019-05-23 04:51:16,14.95,5.0,recommend,"['expert navigation', 'great service', 'recommend', 'nice car', 'neat and tidy', 'wonderful companion']",4.0,,
790,790,1179,2449,SE16 3LE,51.488829,-0.053236,N22 6ZT,51.598606,-0.119687,13.05,0 days 00:28:00,2019-03-23 11:07:01,2019-03-23 11:35:01,8.52,,,,,,
791,791,621,2122,E14 0PS,51.512941,-0.002026,IG1 3RR,51.575813,0.061649,8.27,0 days 00:06:00,2011-02-09 11:12:32,2011-02-09 11:18:32,6.14,,,,,,
792,792,1058,4037,SE1 5FL,51.492762,-0.080152,W11 1RT,51.513448,-0.21588,9.7,0 days 00:24:00,2010-10-10 20:27:42,2010-10-10 20:51:42,6.85,,,,,,
793,793,2203,3147,W1X 3LD,51.509668,-0.14321,HA8 4FP,51.613334,-0.2778,14.84,0 days 00:17:00,2012-01-01 01:03:14,2012-01-01 01:20:14,12.25,5.0,wonderful companion,"['great service', 'expert navigation', 'neat and tidy', 'wonderful companion', 'recommend']",,,
794,794,1449,4422,SE15 1ZU,51.471766,-0.070925,SE22 9XF,51.454245,-0.07293,1.95,0 days 00:03:00,2011-09-22 12:18:28,2011-09-22 12:21:28,2.98,,,,,,
795,795,463,605,NW1 3TW,51.528369,-0.141324,HA1 1SB,51.587327,-0.340089,15.27,0 days 00:19:00,2018-08-16 20:52:20,2018-08-16 21:11:20,9.64,,,,,,
796,796,2237,3480,E17 4AH,51.593161,0.003413,NW2 6JU,51.56293,-0.224563,16.16,0 days 00:15:00,2017-10-13 17:07:54,2017-10-13 17:22:54,10.08,1.0,dirty,"['awful service', 'unpleasant companion']",,,
797,797,126,1046,E2 2AX,51.532724,-0.060419,W5 4WQ,51.509853,-0.307615,17.35,0 days 00:15:00,2018-11-07 12:49:28,2018-11-07 13:04:28,10.68,1.0,awful service,"['awful service', 'dirty', 'unpleasant companion', 'not recommend']",5.0,pleasant,"['pleasant', 'neat and tidy', 'polite', 'quiet']"
798,798,2035,3626,N20 0SH,51.62352,-0.154558,HA3 8SJ,51.584143,-0.314152,11.89,0 days 00:17:00,2019-09-19 05:02:27,2019-09-19 05:19:27,10.33,,,,2.0,not recommend,
799,799,982,1731,W5 3QS,51.528934,-0.29203,DA5 3LL,51.441818,0.130163,30.89,0 days 00:19:00,2010-08-30 15:53:32,2010-08-30 16:12:32,17.44,,,,4.0,,
800,800,241,1398,SW15 2PY,51.462065,-0.208772,SM1 3SZ,51.370833,-0.188729,10.25,0 days 00:30:00,2010-01-20 20:47:52,2010-01-20 21:17:52,7.12,,,,,,
801,801,1586,25,W7 2EH,51.504845,-0.330192,SW4 0AX,51.462988,-0.139303,14.05,0 days 00:17:00,2019-08-11 04:06:49,2019-08-11 04:23:49,11.73,,,,,,
802,802,1663,2405,TW14 0TY,51.461399,-0.410809,SW1X 8HG,51.496843,-0.156236,18.12,0 days 00:53:00,2014-10-13 12:18:40,2014-10-13 13:11:40,11.06,3.0,,,,,
803,803,1474,3283,BR2 0XQ,51.404578,-0.001519,BR2 0TR,51.395591,0.007606,1.18,0 days 00:03:00,2011-09-07 00:02:31,2011-09-07 00:05:31,3.37,,,,4.0,pleasant,"['neat and tidy', 'recommend', 'quiet']"
